,ck_trieda,ck_cislo,spravcovske_cislo,ID_most,rok_postavenia,stav_kod,stav_slovom,lon,lat,rok_data
7520,Cesta III. triedy,1579,11,M4470,1932.0,5,Zlý,18.764837366,48.385950648,2021
7521,Cesta III. triedy,1678,5,M6020,1959.0,5,Zlý,17.989240409,48.47395332,2021
7522,Cesta III. triedy,3255,4,M4922,1935.0,5,Zlý,20.861363773,48.892283631,2021
7523,Cesta III. triedy,1674,6,M2392,1922.0,5,Zlý,17.942569532,48.307976977,2021
7524,Cesta III. triedy,3257,3,M7597,1934.0,5,Zlý,20.843639722,48.958924771,2021
7525,Cesta III. triedy,1672,1,M1253,1949.0,5,Zlý,18.237090764,48.34491818,2021
7526,Cesta III. triedy,1671,1,M4937,1949.0,5,Zlý,18.206563001,48.310074956,2021
7527,Cesta III. triedy,1669,2,M2449,1957.0,5,Zlý,18.203954167,48.33732758,2021
7528,Cesta III. triedy,1668,2,M1263,1970.0,5,Zlý,18.157813162,48.324635051,2021
7529,Cesta III. triedy,1661,21,M4328,1931.0,5,Zlý,18.32673741,48.386843958,2021
7530,Cesta III. triedy,3261,1,M4314,1948.0,5,Zlý,20.791696929,48.980847918,2021
7531,Cesta III. triedy,1661,11,M6734,1936.0,5,Zlý,18.211901976,48.37399412,2021
7532,Cesta III. triedy,1579,10,M5228,1932.0,5,Zlý,18.734281901,48.368423773,2021
7533,Cesta III. triedy,3261,2,M5672,1949.0,5,Zlý,20.803868965,48.996568227,2021
7534,Cesta III. triedy,1651,2,M5963,1955.0,5,Zlý,18.360656411,48.266618652,2021
7535,Cesta III. triedy,3276,4,M3155,1960.0,5,Zlý,20.607773073,48.797920309,2021
7536,Cesta III. triedy,1626,4,M4504,1958.0,5,Zlý,18.446445711,48.303903464,2021
7537,Cesta III. triedy,1626,2,M2093,1974.0,5,Zlý,18.440016808,48.320640418,2021
7538,Cesta III. triedy,1624,2,M57,1958.0,5,Zlý,18.41508639,48.400376624,2021
7539,Cesta III. triedy,1621,3,M1524,1965.0,5,Zlý,18.438076016,48.453374461,2021
7540,Cesta III. triedy,1619,1,M3869,1960.0,5,Zlý,18.322943243,48.357534586,2021
7541,Cesta III. triedy,3280,1,M1910,1958.0,5,Zlý,20.952865407,48.914543105,2021
7542,Cesta III. triedy,1617,1,M3233,1960.0,5,Zlý,18.356791206,48.417849799,2021
7543,Cesta III. triedy,1614,2,M3225,1963.0,5,Zlý,18.382034015,48.444909559,2021
7544,Cesta III. triedy,1588,1,M5728,1927.0,5,Zlý,18.750300789,48.333610139,2021
7545,Cesta III. triedy,1651,3,M4188,1946.0,5,Zlý,18.358978283,48.266974389,2021
7546,Cesta III. triedy,3307,4,M4280,1951.0,5,Zlý,20.960200427,48.562066716,2021
7547,Cesta III. triedy,1356,2,M7046,1967.0,5,Zlý,17.65547,48.12958,2021
7548,Cesta III. triedy,1356,1,M3404,1938.0,5,Zlý,17.592327196,48.141023366,2021
7549,Cesta III. triedy,1276,1,M6724,1997.0,5,Zlý,17.573176331,48.557731215,2021
7550,Cesta III. triedy,3371,2,M3309,1953.0,5,Zlý,21.472659483,48.616205027,2021
7551,Cesta III. triedy,1267,006A,M185,1985.0,5,Zlý,17.768098867,48.50695543,2021
7552,Cesta III. triedy,1266,2,M866,1938.0,5,Zlý,17.745223386,48.508296281,2021
7553,Cesta III. triedy,1266,1,M6570,1936.0,5,Zlý,17.742581484,48.507922005,2021
7554,Cesta III. triedy,1265,4,M2797,1928.0,5,Zlý,17.625454264,48.568969328,2021
7555,Cesta III. triedy,1265,2,M287,1971.0,5,Zlý,17.659118467,48.530409286,2021
7556,Cesta III. triedy,1261,1,M1423,1935.0,5,Zlý,17.681228934,48.690102829,2021
7557,Cesta III. triedy,3400,1,M1884,1964.0,5,Zlý,21.165801759,48.592215248,2021
7558,Cesta III. triedy,3400,3,M2946,1962.0,5,Zlý,21.115747049,48.570132617,2021
7559,Cesta III. triedy,1238,2,M5621,1983.0,5,Zlý,17.707964232,48.764584854,2021
7560,Cesta III. triedy,1279,002A,M7307,1982.0,5,Zlý,17.664256157,48.354774423,2021
7561,Cesta III. triedy,1238,1,M5494,1983.0,5,Zlý,17.707056185,48.765091215,2021
7562,Cesta III. triedy,3420,1,M6082,1961.0,5,Zlý,20.943099874,48.998899001,2021
7563,Cesta III. triedy,3420,2,M7059,1961.0,5,Zlý,20.942726687,48.997150127,2021
7564,Cesta III. triedy,1232,5,M5521,1938.0,5,Zlý,17.942675114,48.654944401,2021
7565,Cesta III. triedy,1227,1,M7293,1981.0,5,Zlý,17.838276194,48.8305748,2021
7566,Cesta III. triedy,1226,4,M2080,1978.0,5,Zlý,17.816071247,48.914079003,2021
7567,Cesta III. triedy,1222,4,M7522,1980.0,5,Zlý,17.793416798,48.653248046,2021
7568,Cesta III. triedy,1220,6,M800,1900.0,5,Zlý,17.79476415,48.820185914,2021
7569,Cesta III. triedy,3427,1,M5473,1969.0,5,Zlý,21.129961056,48.995661072,2021
7570,Cesta III. triedy,1220,5,M1943,1900.0,5,Zlý,17.817418286,48.805079057,2021
7571,Cesta III. triedy,1211,10,M7796,1928.0,5,Zlý,17.675602051,48.776220891,2021
7572,Cesta III. triedy,3427,2,M3325,1972.0,5,Zlý,21.134871151,48.980323244,2021
7573,Cesta III. triedy,1233,1,M1249,1974.0,5,Zlý,17.946214976,48.651462832,2021
7574,Cesta III. triedy,1279,5,M4218,1973.0,5,Zlý,17.684391914,48.343139782,2021
7575,Cesta III. triedy,1279,6,M1450,1942.0,5,Zlý,17.691870526,48.340700878,2021
7576,Cesta III. triedy,3354,10,M7266,1974.0,5,Zlý,21.098032527,48.861166621,2021
7577,Cesta III. triedy,1342,2,M929,1992.0,5,Zlý,17.664651412,48.175031841,2021
7578,Cesta III. triedy,1340,1,M5994,1938.0,5,Zlý,17.749847737,48.125347106,2021
7579,Cesta III. triedy,1336,3,M1829,1966.0,5,Zlý,17.667036273,48.149728915,2021
7580,Cesta III. triedy,1335,3,M6509,1934.0,5,Zlý,17.564510436,48.22637134,2021
7581,Cesta III. triedy,3310,3,M1001,1971.0,5,Zlý,21.076614424,48.557611441,2021
7582,Cesta III. triedy,3318,1,M4657,1962.0,5,Zlý,21.229399778,48.609046628,2021
7583,Cesta III. triedy,1322,1,M324,1938.0,5,Zlý,17.857038145,48.369983276,2021
7584,Cesta III. triedy,3319,2,M7730,1972.0,5,Zlý,21.103741381,48.729337677,2021
7585,Cesta III. triedy,3325,8,M2526,1964.0,5,Zlý,21.313478877,48.834592432,2021
7586,Cesta III. triedy,3335,2,M6033,1964.0,5,Zlý,21.318927994,48.849006216,2021
7587,Cesta III. triedy,1311,2,M2694,1960.0,5,Zlý,17.651248492,48.478650534,2021
7588,Cesta III. triedy,3336,2,M4047,1974.0,5,Zlý,21.315929131,48.813280639,2021
7589,Cesta III. triedy,3339,1,M6874,1968.0,5,Zlý,21.314422356,48.781621274,2021
7590,Cesta III. triedy,1303,2,M6160,1950.0,5,Zlý,17.615091124,48.516782756,2021
7591,Cesta III. triedy,1299,6,M621,1948.0,5,Zlý,17.524937667,48.516167251,2021
7592,Cesta III. triedy,1299,4,M5436,1948.0,5,Zlý,17.536687928,48.488134392,2021
7593,Cesta III. triedy,1299,3,M2800,1952.0,5,Zlý,17.555228104,48.478291416,2021
7594,Cesta III. triedy,3345,2,M2820,1934.0,5,Zlý,21.273619093,48.580940376,2021
7595,Cesta III. triedy,3349,2,M6071,1940.0,5,Zlý,21.109557356,48.803206614,2021
7596,Cesta III. triedy,1295,4,M6738,1935.0,5,Zlý,17.439880508,48.418199189,2021
7597,Cesta III. triedy,1295,3,M4267,1962.0,5,Zlý,17.490376288,48.409294867,2021
7598,Cesta III. triedy,3349,6,M1093,1969.0,5,Zlý,21.099510724,48.808640883,2021
7599,Cesta III. triedy,1284,2,M79,1946.0,5,Zlý,17.460972917,48.32398946,2021
7600,Cesta III. triedy,3353,1,M4215,1956.0,5,Zlý,21.227551611,48.857232946,2021
7601,Cesta III. triedy,1280,1,M5881,1937.0,5,Zlý,17.658579854,48.306197978,2021
7602,Cesta III. triedy,1679,2,M1769,1964.0,5,Zlý,17.97911699,48.415193012,2021
7603,Cesta III. triedy,1679,3,M2459,1965.0,5,Zlý,17.979633027,48.404135111,2021
7604,Cesta III. triedy,3302,7,M3361,1911.0,5,Zlý,20.915415533,48.585079238,2021
7605,Cesta III. triedy,1750,10,M4175,1942.0,5,Zlý,18.418272756,48.507042776,2021
7606,Cesta III. triedy,3227,1,M1914,1953.0,5,Zlý,20.457997894,49.000181937,2021
7607,Cesta III. triedy,1881,2,M2756,1959.0,5,Zlý,18.047227942,48.941501781,2021
7608,Cesta III. triedy,1799,4,M692,1956.0,5,Zlý,18.590459567,48.832727247,2021
7609,Cesta III. triedy,1881,1,M6302,1958.0,5,Zlý,18.034677067,48.912371896,2021
7610,Cesta III. triedy,1880,1,M5804,1975.0,5,Zlý,18.033904318,48.869967952,2021
7611,Cesta III. triedy,3227,2,M6439,1949.0,5,Zlý,20.447998427,48.995092689,2021
7612,Cesta III. triedy,1882,2,M1079,1947.0,5,Zlý,18.031700945,48.95754338,2021
7613,Cesta III. triedy,1724,4,M1957,1930.0,5,Zlý,18.058042587,48.578122334,2021
7614,Cesta III. triedy,1722,2,M2824,1900.0,5,Zlý,18.110147154,48.638158116,2021
7615,Cesta III. triedy,1720,1,M7504,1929.0,5,Zlý,18.066125423,48.566233884,2021
7616,Cesta III. triedy,3205,2,M3389,1971.0,5,Zlý,20.704493996,49.068812518,2021
7617,Cesta III. triedy,3241,1,M725,1940.0,5,Zlý,20.750540385,48.9334845,2021
7618,Cesta III. triedy,3243,6,M1061,1991.0,5,Zlý,20.697359954,48.926113724,2021
7619,Cesta III. triedy,3216,6,M6457,1968.0,5,Zlý,20.849256192,49.097829758,2021
7620,Cesta III. triedy,3208,2,M3236,1961.0,5,Zlý,20.663045974,48.967423713,2021
7621,Cesta III. triedy,3208,3,M3957,1961.0,5,Zlý,20.66119536,48.962669786,2021
7622,Cesta III. triedy,3226,2,M7707,1900.0,5,Zlý,20.473494711,48.984690633,2021
7623,Cesta III. triedy,3216,13,M493,1978.0,5,Zlý,20.858037717,49.144307281,2021
7624,Cesta III. triedy,3225,8,M638,1964.0,5,Zlý,20.639471616,49.061337656,2021
7625,Cesta III. triedy,3225,3,M4641,1900.0,5,Zlý,20.594095723,49.064248879,2021
7626,Cesta III. triedy,1886,1,M7010,1967.0,5,Zlý,17.966119618,48.980112551,2021
7627,Cesta III. triedy,1759,2,M264,1959.0,5,Zlý,18.428842188,48.63706101,2021
7628,Cesta III. triedy,3211,2,M4832,1953.0,5,Zlý,20.697271322,48.986239544,2021
7629,Cesta III. triedy,1888,1,M6218,1965.0,5,Zlý,17.980931003,48.97324672,2021
7630,Cesta III. triedy,1753,1,M4213,1968.0,5,Zlý,18.245283396,48.582210873,2021
7631,Cesta III. triedy,1889,1,M6545,1964.0,5,Zlý,18.026647117,48.95680812,2021
7632,Cesta III. triedy,1892,1,M7128,1947.0,5,Zlý,18.01763899,48.850450895,2021
7633,Cesta III. triedy,1861,4,M4543,1964.0,5,Zlý,18.193792298,48.746860281,2021
7634,Cesta III. triedy,3223,1,M2712,1958.0,5,Zlý,20.681603937,49.09204434,2021
7635,Cesta III. triedy,3219,1,M6004,1958.0,5,Zlý,20.847328062,48.991980038,2021
7636,Cesta III. triedy,3210,2,M4774,1962.0,5,Zlý,20.726282144,49.013205135,2021
7637,Cesta III. triedy,3218,1,M428,1965.0,5,Zlý,20.839806406,49.012248951,2021
7638,Cesta III. triedy,1773,1,M4929,1960.0,5,Zlý,18.571100295,48.761638899,2021
7639,Cesta III. triedy,3216,5,M4581,1949.0,5,Zlý,20.847863648,49.087948062,2021
7640,Cesta III. triedy,1893,2,M3246,1927.0,5,Zlý,18.172769741,48.909791211,2021
7641,Cesta III. triedy,1885,3,M6666,1928.0,5,Zlý,18.01766472,48.862874477,2021
7642,Cesta III. triedy,3213,2,M4606,1981.0,5,Zlý,20.765583827,49.008314257,2021
7643,Cesta III. triedy,1839,1,M5002,1900.0,5,Zlý,18.3083614,48.67430198,2021
7644,Cesta III. triedy,3212,2,M7447,1995.0,5,Zlý,20.74870519,48.976907672,2021
7645,Cesta III. triedy,1703,3,M7196,1942.0,5,Zlý,18.115941281,48.425885249,2021
7646,Cesta III. triedy,1689,7,M5082,1970.0,5,Zlý,17.836124989,48.270445469,2021
7647,Cesta III. triedy,1912,7,M3612,1962.0,5,Zlý,18.413596626,48.954912867,2021
7648,Cesta III. triedy,1874,1,M4349,1966.0,5,Zlý,17.89171233,48.897660572,2021
7649,Cesta III. triedy,1912,8,M1262,1964.0,5,Zlý,18.423520677,48.95217287,2021
7650,Cesta III. triedy,1684,1,M5508,1970.0,5,Zlý,17.977026865,48.416736384,2021
7651,Cesta III. triedy,3248,4,M7088,1952.0,5,Zlý,20.582878735,48.916990741,2021
7652,Cesta III. triedy,3214,1,M5892,1969.0,5,Zlý,20.718630865,49.095607894,2021
7653,Cesta III. triedy,1707,1,M3804,1973.0,5,Zlý,18.123798518,48.501344779,2021
7654,Cesta III. triedy,1893,6,M365,1952.0,5,Zlý,18.205140583,48.897787156,2021
7655,Cesta III. triedy,3204,7,M3764,1963.0,5,Zlý,20.721987159,49.099891167,2021
7656,Cesta III. triedy,1681,1,M5577,1946.0,5,Zlý,18.031027445,48.37637246,2021
7657,Cesta III. triedy,3247,1,M4896,1954.0,5,Zlý,20.620982158,48.948903142,2021
7658,Cesta III. triedy,1874,2,M6328,1966.0,5,Zlý,17.880007435,48.90160218,2021
7659,Cesta III. triedy,1835,3,M5945,1954.0,5,Zlý,18.235325233,48.68142792,2021
7660,Cesta III. triedy,1863,1,M7423,1932.0,5,Zlý,18.15777,48.79287,2021
7661,Cesta III. triedy,1827,2,M1912,1942.0,5,Zlý,18.247785734,48.723279862,2021
7662,Cesta III. triedy,2790,7,M3761,1946.0,6,Veľmi zlý,20.035161885,48.197323297,2021
7663,Cesta I. triedy,65,2,M5828,1942.0,6,Veľmi zlý,18.147843268,48.330093679,2021
7664,Cesta I. triedy,18,375,M5905,1938.0,6,Veľmi zlý,20.017997722,49.076143854,2021
7665,Cesta I. triedy,65,3,M4561,1942.0,6,Veľmi zlý,18.155689471,48.333091427,2021
7666,Cesta I. triedy,65,4,M5635,1942.0,6,Veľmi zlý,18.172167501,48.344753153,2021
7667,Cesta I. triedy,64,22,M2310,1950.0,6,Veľmi zlý,18.04298882,48.368965049,2021
7668,Cesta I. triedy,18,390,M4815,1968.0,6,Veľmi zlý,20.308553768,49.0496897,2021
7669,Cesta I. triedy,18,389B,M5832,1973.0,6,Veľmi zlý,20.29333885,49.051402338,2021
7670,Cesta I. triedy,19,351,M5595,1933.0,6,Veľmi zlý,21.784661039,48.700504445,2021
7671,Cesta III. triedy,3183,8,M2193,1961.0,6,Veľmi zlý,21.09833,49.20875,2021
7672,Cesta III. triedy,3183,6,M6713,1962.0,6,Veľmi zlý,21.08286,49.20212,2021
7673,Cesta I. triedy,18,386,M6241,1949.0,6,Veľmi zlý,20.18767873,49.058901312,2021
7674,Cesta III. triedy,3440,18,M4377,1940.0,6,Veľmi zlý,21.44612,48.93491,2021
7675,Cesta I. triedy,64,89,M1116,1984.0,6,Veľmi zlý,18.596554368,48.981912231,2021
7676,Cesta III. triedy,3371,1,M1212,1953.0,6,Veľmi zlý,21.476951273,48.630434518,2021
7677,Cesta I. triedy,10,244,M1032,1937.0,6,Veľmi zlý,18.522078124,49.306249666,2021
7678,Cesta I. triedy,18,1,M2547,1979.0,6,Veľmi zlý,20.269931106,49.059913236,2021
7679,Cesta I. triedy,18,389A ,M4118,1973.0,6,Veľmi zlý,20.279009996,49.053095148,2021
7680,Cesta I. triedy,64,81,M617,1930.0,6,Veľmi zlý,18.638512397,48.886835837,2021
7681,Cesta I. triedy,11,202,M2061,1931.0,6,Veľmi zlý,18.794048493,49.479899075,2021
7682,Cesta I. triedy,64,107,M1704,1964.0,6,Veľmi zlý,18.723072885,49.157509913,2021
7683,Cesta I. triedy,64,67,M6986,1969.0,6,Veľmi zlý,18.625326741,48.768788845,2021
7684,Cesta I. triedy,64,59,M6900,1937.0,6,Veľmi zlý,18.519046771,48.676146249,2021
7685,Cesta III. triedy,3183,7,M2506,1961.0,6,Veľmi zlý,21.08363,49.20494,2021
7686,Cesta III. triedy,2724,7,M4301,1975.0,6,Veľmi zlý,19.68382046,48.646909091,2021
7687,Cesta III. triedy,3364,2,M2575,1960.0,6,Veľmi zlý,21.003388378,48.64795757,2021
7688,Cesta I. triedy,10,246,M302,1937.0,6,Veľmi zlý,18.523002645,49.301202318,2021
7689,Cesta III. triedy,3183,9,M1098,1960.0,6,Veľmi zlý,21.10358,49.21055,2021
7690,Cesta I. triedy,10,245,M58,1937.0,6,Veľmi zlý,18.522760879,49.302362245,2021
7691,Cesta I. triedy,20,58,M6662,1956.0,6,Veľmi zlý,21.240910196,48.91215688,2021
7692,Cesta I. triedy,51,169,M7736,1910.0,6,Veľmi zlý,18.959183755,48.333219619,2021
7693,Cesta I. triedy,9,95,M618,1968.0,6,Veľmi zlý,18.156527732,48.791633278,2021
7694,Cesta I. triedy,65,50,M4147,1940.0,6,Veľmi zlý,18.786769316,48.538883795,2021
7695,Cesta III. triedy,2631,2,M5347,1940.0,6,Veľmi zlý,19.507578224,48.482719439,2021
7696,Cesta III. triedy,2614,2,M5730,1959.0,6,Veľmi zlý,19.364815048,48.16851807,2021
7697,Cesta I. triedy,65,59,M5155,1969.0,6,Veľmi zlý,18.891821663,48.605425248,2021
7698,Cesta I. triedy,65,60,M46,1969.0,6,Veľmi zlý,18.892116113,48.609130509,2021
7699,Cesta I. triedy,2,25,M5509,1972.0,6,Veľmi zlý,17.029249805,48.318007888,2021
7700,Cesta I. triedy,65,72,M6288,1970.0,6,Veľmi zlý,18.905363436,48.765469094,2021
7701,Cesta III. triedy,2610,12,M5295,1935.0,6,Veľmi zlý,19.483915624,48.119947447,2021
7702,Cesta III. triedy,3420,4,M6390,1936.0,6,Veľmi zlý,20.951782763,48.95043717,2021
7703,Cesta III. triedy,3420,10,M4223,1958.0,6,Veľmi zlý,20.93141839,48.92089435,2021
7704,Cesta III. triedy,3423,1,M1471,1966.0,6,Veľmi zlý,21.074886122,49.000424797,2021
7705,Cesta I. triedy,2,14,M3021,1977.0,6,Veľmi zlý,17.012068791,48.485986971,2021
7706,Cesta III. triedy,2588,2,M6925,1800.0,6,Veľmi zlý,19.414705536,48.237115225,2021
7707,Cesta III. triedy,3423,8,M4848,1970.0,6,Veľmi zlý,21.044725597,48.970926153,2021
7708,Cesta I. triedy,66,16,M5094,1936.0,6,Veľmi zlý,18.904822151,48.188678129,2021
7709,Cesta III. triedy,3423,12,M4795,1928.0,6,Veľmi zlý,20.97615,48.96358,2021
7710,Cesta I. triedy,18,425,M6336,1952.0,6,Veľmi zlý,20.897372444,48.99631689,2021
7711,Cesta I. triedy,66,19,M3517,1965.0,6,Veľmi zlý,18.930591784,48.214193319,2021
7712,Cesta I. triedy,2,9,M1839,1940.0,6,Veľmi zlý,16.991552442,48.589378839,2021
7713,Cesta I. triedy,2,8,M1055,1940.0,6,Veľmi zlý,16.995904186,48.600581635,2021
7714,Cesta III. triedy,3205,1,M7452,1971.0,6,Veľmi zlý,20.692352058,49.071902384,2021
7715,Cesta I. triedy,2,7,M1833,1949.0,6,Veľmi zlý,16.994970512,48.634732118,2021
7716,Cesta I. triedy,2,3,M1979,1962.0,6,Veľmi zlý,17.079098102,48.757287384,2021
7717,Cesta III. triedy,3193,8,M612,1958.0,6,Veľmi zlý,20.831771123,49.144929044,2021
7718,Cesta I. triedy,18,392,M760,1932.0,6,Veľmi zlý,20.372108989,49.022096555,2021
7719,Cesta I. triedy,65,48,M3241,1942.0,6,Veľmi zlý,18.778694465,48.536710372,2021
7720,Cesta I. triedy,2,28,M6110,1966.0,6,Veľmi zlý,17.031912319,48.274879854,2021
7721,Cesta III. triedy,3374,10,M2345,1964.0,6,Veľmi zlý,21.614846509,48.509471894,2021
7722,Cesta I. triedy,9,86,M1223,1966.0,6,Veľmi zlý,18.048831939,48.844136247,2021
7723,Cesta III. triedy,3189,3,M2990,1974.0,6,Veľmi zlý,20.985967851,49.192144612,2021
7724,Cesta III. triedy,3440,4,M7756,1900.0,6,Veľmi zlý,21.258639976,48.980308399,2021
7725,Cesta I. triedy,65,28,M214,1938.0,6,Veľmi zlý,18.59835781,48.376210903,2021
7726,Cesta I. triedy,65,29,M5021,1938.0,6,Veľmi zlý,18.598519573,48.380823439,2021
7727,Cesta III. triedy,3440,3,M1902,1972.0,6,Veľmi zlý,21.257859844,48.98070963,2021
7728,Cesta III. triedy,3440,2,M391,1946.0,6,Veľmi zlý,21.257204431,48.981085056,2021
7729,Cesta I. triedy,2,54,M7468,1986.0,6,Veľmi zlý,17.120931869,48.096426792,2021
7730,Cesta I. triedy,2,49,M5333,1985.0,6,Veľmi zlý,17.131040629,48.125990691,2021
7731,Cesta I. triedy,65,33,M3022,1940.0,6,Veľmi zlý,18.610804702,48.393359621,2021
7732,Cesta I. triedy,65,34,M2721,1955.0,6,Veľmi zlý,18.619312763,48.401243213,2021
7733,Cesta I. triedy,18,481,M6749,1928.0,6,Veľmi zlý,21.632811892,48.904759659,2021
7734,Cesta III. triedy,3400,4,M2822,1968.0,6,Veľmi zlý,21.081204476,48.546900817,2021
7735,Cesta III. triedy,3410,3,M207,1959.0,6,Veľmi zlý,21.413657872,48.705884321,2021
7736,Cesta III. triedy,3193,1,M6614,1969.0,6,Veľmi zlý,20.937743692,49.163049807,2021
7737,Cesta I. triedy,65,42,M1484,1953.0,6,Veľmi zlý,18.733654594,48.51223086,2021
7738,Cesta I. triedy,18,475,M2369,1948.0,6,Veľmi zlý,21.58856809,48.936556168,2021
7739,Cesta I. triedy,65,43,M2621,1955.0,6,Veľmi zlý,18.736711835,48.514245512,2021
7740,Cesta I. triedy,65,44,M4693,1940.0,6,Veľmi zlý,18.739956701,48.517498636,2021
7741,Cesta I. triedy,65,45,M677,1948.0,6,Veľmi zlý,18.741942283,48.529176616,2021
7742,Cesta III. triedy,2649,3,M6580,1960.0,6,Veľmi zlý,19.707004142,48.24234619,2021
7743,Cesta I. triedy,2,30,M2550,1961.0,6,Veľmi zlý,17.030527629,48.255456029,2021
7744,Cesta I. triedy,2,26,M4332,1927.0,6,Veľmi zlý,17.031404597,48.288147531,2021
7745,Cesta III. triedy,2791,1,M3127,1969.0,6,Veľmi zlý,20.116620663,48.278813428,2021
7746,Cesta III. triedy,3315,2,M6366,1965.0,6,Veľmi zlý,21.178830518,48.560312999,2021
7747,Cesta I. triedy,63,29,M4964,1948.0,6,Veľmi zlý,18.600448318,47.788049363,2021
7748,Cesta I. triedy,16,255,M4121,1958.0,6,Veľmi zlý,20.316429784,48.423772574,2021
7749,Cesta I. triedy,16,269,M1895,1952.0,6,Veľmi zlý,20.381660139,48.512428489,2021
7750,Cesta I. triedy,51,156,M6720,1935.0,6,Veľmi zlý,18.842635272,48.264682675,2021
7751,Cesta I. triedy,59,20,M6077,1966.0,6,Veľmi zlý,19.09968,48.81465,2021
7752,Cesta III. triedy,3244,6,M873,1910.0,6,Veľmi zlý,20.644401461,48.908181382,2021
7753,Cesta I. triedy,16,187,M5952,1935.0,6,Veľmi zlý,19.275345186,48.56133839,2021
7754,Cesta I. triedy,59,22,M5652,1966.0,6,Veľmi zlý,19.100142839,48.82676273,2021
7755,Cesta III. triedy,3098,5,M5651,1909.0,6,Veľmi zlý,20.372858591,49.208281808,2021
7756,Cesta I. triedy,51,140,M6467,1961.0,6,Veľmi zlý,18.523202189,48.202349447,2021
7757,Cesta III. triedy,3095,2,M5014,1964.0,6,Veľmi zlý,20.375745672,49.119442666,2021
7758,Cesta III. triedy,3227,5,M44,1969.0,6,Veľmi zlý,20.397339926,48.970419688,2021
7759,Cesta I. triedy,16,182,M3805,1960.0,6,Veľmi zlý,19.154467784,48.566467118,2021
7760,Cesta I. triedy,18,263,M7199,1965.0,6,Veľmi zlý,18.816886936,49.193097725,2021
7761,Cesta I. triedy,18,269,M3315,1959.0,6,Veľmi zlý,18.86317962,49.177671053,2021
7762,Cesta III. triedy,3080,5,M4416,1975.0,6,Veľmi zlý,20.283928198,49.08120361,2021
7763,Cesta I. triedy,18,272A,M7201,1973.0,6,Veľmi zlý,18.881627817,49.171178896,2021
7764,Cesta I. triedy,59,45,M2378,1960.0,6,Veľmi zlý,19.261637818,48.916739395,2021
7765,Cesta III. triedy,3077,3,M7328,1958.0,6,Veľmi zlý,20.36676,49.23333,2021
7766,Cesta I. triedy,59,50,M6784,1963.0,6,Veľmi zlý,19.26112327,48.95331779,2021
7767,Cesta III. triedy,3077,1,M3911,1959.0,6,Veľmi zlý,20.31792,49.23067,2021
7768,Cesta I. triedy,59,52,M5520,1967.0,6,Veľmi zlý,19.276580854,48.980493705,2021
7769,Cesta I. triedy,59,54,M4767,1958.0,6,Veľmi zlý,19.282084449,48.99065759,2021
7770,Cesta I. triedy,59,054A,M3237,1974.0,6,Veľmi zlý,19.282444132,48.991654742,2021
7771,Cesta III. triedy,3277,2,M5022,1952.0,6,Veľmi zlý,20.614222772,48.853634326,2021
7772,Cesta III. triedy,3302,4,M1439,1961.0,6,Veľmi zlý,20.894112133,48.593719968,2021
7773,Cesta I. triedy,16,196,M5723,1949.0,6,Veľmi zlý,19.334897026,48.545845803,2021
7774,Cesta I. triedy,16,197,M3355,1952.0,6,Veľmi zlý,19.336528996,48.545830152,2021
7775,Cesta III. triedy,3255,3,M7064,1939.0,6,Veľmi zlý,20.865303666,48.896173553,2021
7776,Cesta III. triedy,3110,2,M4415,1951.0,6,Veľmi zlý,20.301413019,49.334225075,2021
7777,Cesta III. triedy,3109,6,M6144,1977.0,6,Veľmi zlý,20.249183332,49.337651647,2021
7778,Cesta I. triedy,16,218,M45,1950.0,6,Veľmi zlý,19.598096717,48.425933095,2021
7779,Cesta I. triedy,16,213,M2718,1945.0,6,Veľmi zlý,19.568523285,48.461806186,2021
7780,Cesta III. triedy,3135,1,M3582,1960.0,6,Veľmi zlý,20.90577,49.24417,2021
7781,Cesta I. triedy,16,225,M2702,1965.0,6,Veľmi zlý,19.655543392,48.363109685,2021
7782,Cesta III. triedy,3136,2,M4597,1963.0,6,Veľmi zlý,20.8621,49.23651,2021
7783,Cesta I. triedy,51,162,M1165,1937.0,6,Veľmi zlý,18.955222144,48.275272782,2021
7784,Cesta I. triedy,16,226,M7260,1965.0,6,Veľmi zlý,19.666827646,48.354365056,2021
7785,Cesta I. triedy,51,181,M950,1963.0,6,Veľmi zlý,18.911533821,48.475133636,2021
7786,Cesta I. triedy,16,227,M2300,1965.0,6,Veľmi zlý,19.682785633,48.342267289,2021
